Tweet,Score,Sentiment
b'Tweet b RT Trump economic policies are winning Ted Cruz told FOX Business xe2 x80 x9cOur economy is booming xe2 x80 x9d he added noting that the U S rec xe2 x80 xa6 Score None Sentiment None',0.35,Positive
b'Tweet b RT Here xe2 x80 x99s how Ambassador Nikki Haley xe2 x80 x9cstood up xe2 x80 x9d to Donald Trump n nQuit Iran Deal Haley says Trump xe2 x80 x99s right n nAbandon Pari xe2 x80 xa6 Score None Sentiment None',0.2857142857142857,Positive
b'Tweet b RT AND THEY WONDER WHY WE MARCH n nTrump just thanked Nikki Haley who is whatever you think of her a woman who has wiel xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT If attempts to turn this into a Trump dynasty Dems and reporters need to expose all her criminal business dea xe2 x80 xa6 Score None Sentiment None',-0.4,Negative
b'Tweet b These redlining practices synergized well with car based transportation schemes since PoC were less able to afford xe2 x80 xa6 Score None Sentiment None',0.16666666666666669,Positive
b'Tweet b RT It s not what s being said n nIt s who s saying it n nMcCabe leader of the Small Group amp Page his special counsel tell xe2 x80 xa6 Score None Sentiment None',0.053571428571428575,Positive
b'Tweet b RT Higher oil prices seem inevitable and in our view 100 per barrel is easily within reach n Score None Sentiment None',0.22777777777777777,Positive
b'Tweet b RT Trump is meeting with Kanye Thursday Yeezy meets Sleazy TeamDl Score None Sentiment None',0.0,Neutral
b'Tweet b RT BREAKING Donald Trump to appoint Kanye West as Ambassador to the United Nations I can xe2 x80 x99t think of anyone more qualifie xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT We cannot prevail against Donald Trump and his henchmen by being loving gentle and kind Trump is a thug with a sing xe2 x80 xa6 Score None Sentiment None',0.4666666666666666,Positive
b'Tweet b RT DEVELOPING Trump Says He Will Make xe2 x80 x9cVery Big Announcement xe2 x80 x9d Tonight at Iowa Rally VIDEO n Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT James Baker testifies corroborating the stories of both Lisa Page and Andrew McCabe that Rod Rosenstein did indeed off xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT President Trump xe2 x80 x99s junk insurance plans don xe2 x80 x99t have to cover people with pre existing conditions I xe2 x80 x99m joining xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b BOTH ARE TERRIBLE Two members of the trump crime family Score None Sentiment None',-1.0,Negative
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Another Connection Between a Russian Bank and the Trump Campaign Score None Sentiment None',0.0,Neutral
b'Tweet b RT Thank you Amb Haley for standing for the truth and exposing hypocrisy at the UN Just as the people of Israel are grateful xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT This prominent Penn prof didn t believe Russia got Trump elected Here s what changed her mind Will Bunch Inquirer xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT In the past 36 hours we xe2 x80 x99ve seen new reporting on three separate Mueller threads 1 Peter Smith hunt for stolen emails xe2 x80 xa6 Score None Sentiment None',-0.05681818181818182,Negative
b'Tweet b RT Arizona we must win the house Re elect Andy Biggs He is pro Trump amp believes in the rule of law He stands for justice xe2 x80 xa6 Score None Sentiment None',0.8,Positive
b'Tweet b RT Rick Gates a top Trump campaign aide requested proposals in 2016 from an Israeli company to create fake online identities t xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b You did2 you let folk from another country come to America to work on your campaign yo xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Colleague John Roberts rpts Trump has accepted resignation of UN Amb Nikki Haley Colleague Blake Burman rpts Haley is at xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump xe2 x80 x9cIvanka would be dynamite xe2 x80 x9d as UN Amb Score None Sentiment None',0.0,Neutral
b'Tweet b You ve already been adequate help Michael particularly during the Kavanaugh nom xe2 x80 xa6 Score None Sentiment None',0.25,Positive
b'Tweet b RT had its second busiest day of the year thanks to Taylor Swift Score None Sentiment None',0.1,Positive
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Only 5 days ago after an 18 month investigation the revealed that President Trump committed hundreds of milli xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT President Trump has announced plans to allow year round sales of E15 Thank you Year round sales will xe2 x80 xa6 Score None Sentiment None',-0.2,Negative
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Let me get this right TaylorSwift shouldn t speak out because celebrities should shut up amp sta xe2 x80 xa6 Score None Sentiment None',0.2857142857142857,Positive
b'Tweet b RT Nikki Haley may have limited some damage but she was Trump xe2 x80 x99s ambassador to the world as confidence in US leadership fell xe2 x80 xa6 Score None Sentiment None',-0.07142857142857142,Negative
b'Tweet b I hate to admit it but this is fake news Donald Trump attacked Barack Obama for using these fictitious unemploy xe2 x80 xa6 Score None Sentiment None',-0.65,Negative
b'Tweet b One Inch Thick 3D Acrylic Blocks Featuring Trump The 45th President of the UnitedStates Design on a Back Mount xe2 x80 xa6 Score None Sentiment None',-0.15000000000000002,Negative
b'Tweet b Wow very original She s clearly more popular than Trump considering more pe xe2 x80 xa6 Score None Sentiment None',0.4375,Positive
b'Tweet b RT Forget all the noise Trump s true story is simple and clear and not disputed by Trump himself n n His father created a xe2 x80 xa6 Score None Sentiment None',0.15,Positive
b'Tweet b Either Ivanka or Trump pulls the US out of the UN entirely Score None Sentiment None',0.0,Neutral
b'Tweet b RT Senior Trump campaign staff met with a foreign company about creating fake social media accounts and gathering intel on xe2 x80 xa6 Score None Sentiment None',-0.19722222222222222,Negative
b'Tweet b Exact opposite description of the Trump Train Thank god this delusional woman didn xe2 x80 x99t get elected Co xe2 x80 xa6 Score None Sentiment None',0.125,Positive
b'Tweet b What Data FDR prolonged the Depressi xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Why is your economy drowning nWhy i xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Senior Trump campaign staff met with a foreign company about creating fake social media accounts and gathering intel on xe2 x80 xa6 Score None Sentiment None',-0.19722222222222222,Negative
b'Tweet b RT A female patriot got pushed down stairs punched in the face several times and got called a Nazi b tch xe2 x80 x9d simply because xe2 x80 xa6 Score None Sentiment None',-0.038888888888888896,Negative
b'Tweet b RT 16 in Trump s party In a Republican Party grown dependent for support of its enormous campaign infrastructure on concentr xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Could be personal or she could have major disagreements with Trump Either way we are unlikely to hear the truth Score None Sentiment None',-0.14583333333333334,Negative
b'Tweet b RT This is why I voted for Trump and I will for vote for him in 2020 n nI pledge to VoteRedMidterms2018 to save America xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT New Q upside down gun n nBOOM Score None Sentiment None',-0.009595959595959616,Negative
b'Tweet b trump era need we say more Score None Sentiment None',0.5,Positive
b'Tweet b RT LIBERALISM nis a condition that affects a person s thinking feeling or mood Such conditions may affect someone s ability xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump officials have talked to Goldman Sachs Dina Powell about possibly replacing Nikki Haley as UN ambassador Score None Sentiment None',0.0,Neutral
b'Tweet b RT For some reason Johnny come lately Republicans who needed Trump to push them out of the party of stupid are being lioni xe2 x80 xa6 Score None Sentiment None',-0.5499999999999999,Negative
b'Tweet b RT Democrats don t just need to win the House and the Senate We need to blow out the Republicans at every level of governme xe2 x80 xa6 Score None Sentiment None',0.8,Positive
b'Tweet b RT We have to step up and stop and the Radical Left this November If they win Kavanaugh will be impeached and xe2 x80 xa6 Score None Sentiment None',0.4,Positive
b'Tweet b RT OVERLOOKED BIG NEWS Obama documented leading Spygate Operation against Trump A text message between the CIA and FBI co xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b mariotti Trump won xe2 x80 x99t care Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley is now unemployed tainted by a new ethics scandal and she xe2 x80 x99ll be tied to Trump xe2 x80 x99s unpopularity for the rest o xe2 x80 xa6 Score None Sentiment None',0.13636363636363635,Positive
b'Tweet b RT Nikki Haley may have limited some damage but she was Trump xe2 x80 x99s ambassador to the world as confidence in US leadership fell xe2 x80 xa6 Score None Sentiment None',-0.07142857142857142,Negative
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b GOD I LOVE YOU FAKE TRUMP Score None Sentiment None',0.0,Neutral
b'Tweet b RT State Dept indicates that the holdup to The Second Trump Kim Summit is just logistical not waiting for further North Ko xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Just keep being you Trump You are doing a marvelous job xf0 x9f x91 x8d xf0 x9f x8f xbb xf0 x9f x87 xba xf0 x9f x87 xb8 Score None Sentiment None',1.0,Positive
b'Tweet b RT Pres Trump tells reporters on South Lawn that Ivanka would be incredible as UN ambassador but he would be accused of nep xe2 x80 xa6 Score None Sentiment None',0.9,Positive
b'Tweet b RT Wow This is just great for Florida Trump voters Score None Sentiment None',0.45,Positive
b'Tweet b RT James Baker testifies corroborating the stories of both Lisa Page and Andrew McCabe that Rod Rosenstein did indeed off xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT WHAT IN THE LIVING HELL IS THIS n nTRUMP HAS A TWIN n nNOOOOOOOOOOOOOOOOOOOOO n n Score None Sentiment None',0.0,Neutral
b'Tweet b Acceptance of Trump xe2 x80 x99s misogyny xe2 x80 x94 like their rationalization of the president xe2 x80 x99s overt racism xe2 x80 x94 becomes a necessity xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT He was taking pictures of me at the Trump rally amp posting lies about me on Twitter and then I xe2 x80 x99m told he xe2 x80 x99s one of the cree xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Straining to turn Hillary into Donald Trump is a fun new game that effectively erases three years of our collective exper xe2 x80 xa6 Score None Sentiment None',0.15909090909090906,Positive
b'Tweet b RT Donald Trump Everybody must be considered innocent until proven guilty n nTrump paid a 25 million settlement for his fr xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Oh dear lord not Russians Please do climate change or xe2 x80 x9cripping babies from mothers xe2 x80 x99 arms xe2 x80 x9d ANYTHING but boring Russ xe2 x80 xa6 Score None Sentiment None',-1.0,Negative
b'Tweet b RT Anti Trump Evangelicals Are On A Nationwide Bus Tour To Flip Congress n nThe Vote Common Good bus tour is challenging conser xe2 x80 xa6 Score None Sentiment None',0.3,Positive
b'Tweet b RT xe2 x80 x9cI think I can do more good for the country and help President Trump more effectively by being in the Senat xe2 x80 xa6 Score None Sentiment None',0.575,Positive
b'Tweet b RT mom No excuses n n4 weeks from today n nGo vote n n VoteBlue n nFlipping these seats will help right the system of checks and ba xe2 x80 xa6 Score None Sentiment None',0.2857142857142857,Positive
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Breaking Trump says Christine Blasey Ford s testimony was a hoax n nSort of like climate change Or the fact that the Russi xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley pulled the United States out of the U N Human Rights Council to protect Trump s ass for what he s doing to xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT If this don t break your heart you re a Trump Republican n Score None Sentiment None',0.0,Neutral
b'Tweet b Hoping for a Trump bailout Score None Sentiment None',0.0,Neutral
b'Tweet b RT Dear Republicans This is what a majority looks like n nObama 103M followers nTrump 55M followers Score None Sentiment None',0.0,Neutral
b'Tweet b Ford announces plan to lay off workers after tariffs cost them 1B via Stephanie Ruhle join xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT I m joining in signing the petition to overturn the Trump Administration s junk insurance plans rule becau xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT kilgore Trump Economic Director Kudlow on China You ve Gotta Protect Our Technology Family Jewels President Trump is Doing Ju xe2 x80 xa6 Score None Sentiment None',0.2,Positive
b'Tweet b RT Imagine what it will be like when Trump is finally out of the White House We re going need a whole xe2 x80 xa6 Score None Sentiment None',0.06666666666666667,Positive
b'Tweet b kasky Within this devastating trump administration sane people are mighty concerned for xe2 x80 xa6 Score None Sentiment None',-0.3,Negative
b'Tweet b RT Bigger crowds than Trump Score None Sentiment None',0.0,Neutral
b'Tweet b RT gallops FEINSTEIN TIME TO GO TO n nA Dem Senator contacted Feinstein staffer in 2017 in hopes of continuing COLLUSION HOAX xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 n YOU COULD PAY n OFF ALL 1 5 n TRILLION OF n STUDENT DEBT n WITH T xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Add your name to stand with President Donald J Trump as he Makes America Great Again Score None Sentiment None',0.8,Positive
b'Tweet b RT looking at the tape of the protest it doesn t appear that there s that many people maybe xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b Hey Trump This is not FakeNews This is YOUR doing n nDecision to leave the task force taken after US led coalitio xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Forget all the noise Trump s true story is simple and clear and not disputed by Trump himself n n His father created a xe2 x80 xa6 Score None Sentiment None',0.15,Positive
b'Tweet b RT Ahhh the peaceful left Score None Sentiment None',0.125,Positive
b'Tweet b RT Shock report US paying more for illegal immigrant births than Trump xe2 x80 x99s wall Score None Sentiment None',0.0,Neutral
b'Tweet b This is why Trump is going to be president forever Score None Sentiment None',0.0,Neutral
b'Tweet b This video is absolutely disgusting Watching Trump s eyes going up and down Nikki Haley s body while she s talkin xe2 x80 xa6 Score None Sentiment None',-0.5777777777777778,Negative
b'Tweet b RT Omg Donald Trump is a bigger hypocrite than all my tias combined lmao Score None Sentiment None',0.3,Positive
b'Tweet b RT Senator Rand Paul Worries That Current Political Climate is Going to Lead to An Assassination He s right I have wondered xe2 x80 xa6 Score None Sentiment None',0.09523809523809523,Positive
b'Tweet b Nikki Haley doesn xe2 x80 x99t care that Trump is a traitor that he loves murderous dictators and he puts kids in cages xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT That s why the leaders of the world openly laughed at Trump at the UN right Score None Sentiment None',0.4928571428571428,Positive
b'Tweet b RT President Trump and Nikki Haley boasted the U S is more respected Polls say otherwise Score None Sentiment None',0.5,Positive
b'Tweet b RT Did you read the new article about Trump computer talking to Russian bank It blows up T xe2 x80 xa6 Score None Sentiment None',0.06818181818181818,Positive
b'Tweet b Trump Organization at its core a criminal enterprise via Score None Sentiment None',-0.4,Negative
b'Tweet b RT A reminder that Ivanka Trump made 3 9 million last year from Trump Hotel DC which is frequented by foreign officials That xe2 x80 x99 xe2 x80 xa6 Score None Sentiment None',-0.0625,Negative
b'Tweet b RT If I m a porn star lawyer for representing Ms Daniels what does not make your beloved leader Trump xe2 x80 xa6 Score None Sentiment None',0.7,Positive
b'Tweet b RT According to the federal agency that investigates Hatch Act violations Haley also violated that law It xe2 x80 x99s a law that bars t xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Trump goes full conspiracy theory Kavanaugh did nothing wrong was caught up in a hoax Score None Sentiment None',-0.07500000000000001,Negative
b'Tweet b RT It wasn xe2 x80 x99t enough to tell world that Christine Blasey Ford didn xe2 x80 x99t matter that her assault and those of millions of other women xe2 x80 xa6 Score None Sentiment None',-0.0625,Negative
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT If Hillary Clinton had failed to pay taxes through a multitude of fraudulent schemes over the course of many decades I xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT hemond Hey GOP When Trump spreads doubles down on obvious lies as to Obama Hillary the NewYork Times he is showing contemp xe2 x80 xa6 Score None Sentiment None',-0.07777777777777779,Negative
b'Tweet b RT Hillary Clinton dismissed comparisons of the sexual misconduct allegations against her husband and those lodged against Pre xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT DEVELOPING Trump Says He Will Make xe2 x80 x9cVery Big Announcement xe2 x80 x9d Tonight at Iowa Rally VIDEO n Score None Sentiment None',0.0,Neutral
b'Tweet b RT luver Lying Senator Ted Cruz who s daddy killed JFK amp who s wife is ugly stated by Trump in 2016 chickens out of CNN town h xe2 x80 xa6 Score None Sentiment None',-0.44999999999999996,Negative
b'Tweet b RT In 2005 Trump kicked off a decade long buying and spending spree vastly expanding his hotel and golf empire using unort xe2 x80 xa6 Score None Sentiment None',-0.025,Negative
b'Tweet b RT Esq Dear Trump and rapist Brett I read of you saying you were the victims I read your boast that you would like to sue your xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT James Baker testifies corroborating the stories of both Lisa Page and Andrew McCabe that Rod Rosenstein did indeed off xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT JUST IN Trump says he would consider Dina Powell for U N ambassador Score None Sentiment None',0.0,Neutral
b'Tweet b RT TRUMP TRAIN of PATRIOTS n ConnectingPatriotsTogether nVETTED FOLLOW RETWEET n 3 n n inxs n xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Will Trump get another Supreme Court pick Score None Sentiment None',0.0,Neutral
b'Tweet b RT Siskind Nope I will not calm down in any way I plan to remain fully enraged for the next 28 days and donate and volunteer and xe2 x80 xa6 Score None Sentiment None',-0.10185185185185186,Negative
b'Tweet b RT FUN FACT there are 260 000 workers in the US solar industry and only 50 000 workers in the dirty US coal industry ye xe2 x80 xa6 Score None Sentiment None',-0.09999999999999999,Negative
b'Tweet b RT James Baker testifies corroborating the stories of both Lisa Page and Andrew McCabe that Rod Rosenstein did indeed off xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT bressler Hi Michelle We all know there could be worse but the probability that the xe2 x80 xa6 Score None Sentiment None',-0.4,Negative
b'Tweet b RT xe2 x80 x9cIs Donald Trump Right About Military Tribunals xe2 x80 x9d by Kayleigh McEnany on CNN though From the board FYI I tried xe2 x80 xa6 Score None Sentiment None',0.09285714285714285,Positive
b'Tweet b RT clovely4 Iran Widens an Already Huge Rift Between Europe and U S Iran IranElection Score None Sentiment None',0.4000000000000001,Positive
b'Tweet b RT WaPo reports The Trump campaign failed to pay those hired to cheer at his presidential announcement in 2015 50 for 3 h xe2 x80 xa6 Score None Sentiment None',-0.5,Negative
b'Tweet b RT AND THEY WONDER WHY WE MARCH n nTrump just thanked Nikki Haley who is whatever you think of her a woman who has wiel xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Yes I do Leaders who influence people through Intimidation and Manipulation always have ve xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT A lot of people thought Hope Hicks Trump xe2 x80 x99s former aide might go back nto work at the White House but she xe2 x80 x99s gone to work xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b My guess trump will withdraw us from the U N nThey laughed at him nHis vengeance is to cause them to topple Score None Sentiment None',0.7,Positive
b'Tweet b RT According to Taylor Swift coming out in support of women and standing with Democrats in Tennessee is a virtue sig xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT NTT Columnist rakes Lindsey Graham over the coals for xe2 x80 x98Illogical xe2 x80 x99 And xe2 x80 x98Sad xe2 x80 x99 deference to Trump n nGraham is xe2 x80 x9chead of the p xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump xe2 x80 x9cIvanka would be dynamite xe2 x80 x9d as UN Amb Score None Sentiment None',0.0,Neutral
b'Tweet b RT Don xe2 x80 x99t let the distraction of get you The GIANT story is the FBI informants that ratted our the entire uppe xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Upset by rising healthcare costs Lack of wage growth Corruption in the Trump Administration n nYou can be part of the change xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT 15 C2K Corruption Criminality and the Kremlin There are Republicans who revel in these principles of the Trump admini xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT I xe2 x80 x99m having lunch with Michael Avenatti at the Vanity Fair Summit and he xe2 x80 x99s proposing a three round mixed ma xe2 x80 xa6 Score None Sentiment None',0.16666666666666666,Positive
b'Tweet b RT Do you agree that President Trump is Making America Great Again Score None Sentiment None',0.8,Positive
b'Tweet b RT xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 xef xbf xa3 n YOU COULD PAY n OFF ALL 1 5 n TRILLION OF n STUDENT DEBT n WITH T xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Ford s CEO Jim Hackett said Donald Trump s tariffs cost the company 1 billion n nFord is now planning to layoff 12 xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b This is how the GOP plans to roll back our health care piece by piece Trump s JunkInsurance plans don t protect xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b The Trump administration is orchestrating the biggest shift in U S China relations since Kissinger xe2 x80 x99s visit in 1971 xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cShow me one instance where Trump was sexist I xe2 x80 x99ll wait xe2 x80 x9d head fucking ass Score None Sentiment None',-0.6,Negative
b'Tweet b RT This is just in the last week alone n nBut it s Trump causing division CNN told me n Score None Sentiment None',0.0,Neutral
b'Tweet b RT AND THEY WONDER WHY WE MARCH n nTrump just thanked Nikki Haley who is whatever you think of her a woman who has wiel xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT who A blue whales vagina is so large that 5 men can easily lay down inside of it at the same time That means it s the secon xe2 x80 xa6 Score None Sentiment None',0.09841269841269842,Positive
b'Tweet b M G Did she get changed after lol i see no trump shirt Score None Sentiment None',0.8,Positive
b'Tweet b RT HEADLINE to lead Democratic push to overturn Donald Trump administration rule on health coverage wisen http xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b 131 I heard letter was dated last week after a meet xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Look man people on welfare are abusing the system but Mr Trump merely took advantage of all available loopholes Score None Sentiment None',-0.04999999999999999,Negative
b'Tweet b RT Trump should tweet something like n n Don t need a UN Ambassador if we aren t in the UN n nAnd then just leave that up fo xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT There xe2 x80 x99s a very real possibility that Trump unethically intervened in a billion dollar government project in order to p xe2 x80 xa6 Score None Sentiment None',0.26,Positive
b'Tweet b Shock report US paying more for illegal immigrant births than Trump xe2 x80 x99s wall Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cThe guy doing the dirty work xe2 x80 x9d at Trump s Department is an ex oil lobbyist straight out of the swamp Score None Sentiment None',-0.19999999999999998,Negative
b'Tweet b RT Trump moves to make it easier to sell more ethanol in vehicle fuel a victory for Midwest states just before the midterms htt xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT trump has disrespected n President Obama n John McCain n Queen Elizabeth n Ruth Bader Ginsburg n Disabled reporter n GoldStar fa xe2 x80 xa6 Score None Sentiment None',-0.2,Negative
b'Tweet b RT Time to redirect attention to saving lower courts They re all we have left 6th Circuit presides over OH KY TN amp MI Court ha xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Should I take that as you being unable to deal with the facts n n BTW you canadd another t xe2 x80 xa6 Score None Sentiment None',-0.5,Negative
b'Tweet b RT Pres Trump tells reporters on South Lawn that Ivanka would be incredible as UN ambassador but he would be accused of nep xe2 x80 xa6 Score None Sentiment None',0.9,Positive
b'Tweet b RT Trump officials planning maintenance downtime for during ObamaCare sign up period Score None Sentiment None',0.0,Neutral
b'Tweet b RT Can xe2 x80 x99t believe would want to subject Ivanka to a senate confirmation that would necessarily delve into th xe2 x80 xa6 Score None Sentiment None',-0.08333333333333333,Negative
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Millennials will be out in full force which is outstanding and exciting Now we xe2 x80 xa6 Score None Sentiment None',0.3833333333333333,Positive
b'Tweet b RT I can xe2 x80 x99t jog around the city with headphones on my ears I can xe2 x80 x99t speak out against my rapist after 35 years n nThe son xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT 32 year old Taylor Swift fan here I ve been a registered voter since I was 18 years old I m xe2 x80 xa6 Score None Sentiment None',0.1,Positive
b'Tweet b RT People Trump doesn xe2 x80 x99t like as much as he likes the North Korean dictator who starved his own people Ruth Baden xe2 x80 x99s Ginsb xe2 x80 xa6 Score None Sentiment None',0.4,Positive
